,SMILES,hit_inh,hit_kill
1296,Cc1nsc(NC(=O)c2ccccc2)c1C(=O)Nc1ccc(Cl)cc1,0,0
1297,OCCC#Cc1nc(c(-c2ccncc2)n1CCCc1ccccc1)-c1ccc(F)cc1,0,0
1298,"CCC1=C(C)\C2=C\c3c(C=C)c(C)c4\C=C5/N=C([C@@H](CCC(O)=O)[C@@H]5C)/C(/CC(O)=O)=c5/c(C(O)=O)c(C)\c(=C\C1=N2)n5[Cu]n34 |&1:18,&2:24,r,c:2,14,16,42,t:5,31,39|",0,0
1299,NC(=O)c1ccc(F)c2OC[C@@H](Cc12)N(C1CCC1)C1CCC1,0,0
1300,[H][C@]1(Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](C)NC(=O)[C@]([H])(CSSC[C@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(N)=N)NC1=O)C(N)=O)NC(=O)[C@H](CCCNC(N)=N)NC(C)=O,0,0
1301,CC(C)C(=O)Nc1ncc(s1)-c1cc(nn1-c1c(Cl)cccc1Cl)C(F)F,0,0
1302,CC(C)[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,0,0
1303,CCCCN(CCCC)C(=O)CN1C[C@@H]([C@H]([C@@H]1c1ccc(OC)cc1)C(O)=O)c1ccc2OCOc2c1,0,0
1304,FC(F)(F)c1sc(cc1-c1ccccc1)-c1nc(no1)-c1cccc(c1)C(F)(F)F,0,0
1305,N[C@@H](Cc1cc(CP(O)(O)=O)cc(c1)-c1ccccc1Cl)C(O)=O,0,0
1306,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,0,0
1307,COc1cc2CCN3C[C@@H](CC(C)C)[C@H](O)C[C@@H]3c2cc1OC,0,0
1308,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0,0
1309,COc1cc2ncc(nc2cc1OC)-c1ccccc1,0,0
1310,"C1CN=C(N\N=C\c2c3ccccc3c(\C=N\NC3=NCCN3)c3ccccc23)N1 |t:2,19|",0,0
1311,"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@@H](CO)c1ccccc1 |a:2,5,7,&1:12,THB:9:7:1:3.4|",0,0
1312,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12,0,0
1313,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(C)=C(N2C1=O)C(O)=O)c1csc(N)n1 |c:12|,1,0
1314,CCn1cc(-c2cccc(c2)C(F)(F)F)c2sc(cc2c1=O)C(=N)NC1CCS(=O)(=O)CC1,0,0
1315,Fc1ccccc1NS(=O)(=O)c1cc(C(=O)N2CCN3CCC[C@@H]3C2)c(Cl)cc1F,0,0
1316,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)COc1c(OC)cccc1C(C)C,0,0
1317,"OC[C@H]1O[C@@H]([C@@H](O)[C@@H]1O)n1ccc(O)cc1=O |&1:2,&2:4,&3:5,&4:7,r|",0,0
1318,CN1[C@@H](CCC1=O)c1cccnc1,0,0
1319,"CCOC(=O)C1=C(C)NC2=C([C@@H]1c1ccc(cc1)-c1ccccc1)C(=O)CC(C)(C)C2 |&1:11,r,c:5,9|",0,0
1320,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,0,0
1321,COc1cccc(\C=N\N(C(=O)C(F)(F)F)c2ccc(C)cc2C)c1,0,0
1322,CCn1c(n[nH]c1=O)-c1ccc(Cl)cc1,0,0
1323,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]21C,0,0
1324,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(n1)-c1cc(O)c(O)c(c1)[N+]([O-])=O,0,0
1325,CN(CCc1ccc(Cl)c(Cl)c1)C[C@@H](O)COc1ccc(NS(C)(=O)=O)cc1 |&1:13|,0,0
1326,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\c2csc(N)n2)C(=O)N1S(O)(=O)=O,0,0
1327,"C\C1=C/CC\C(C)=C\[C@H]2OC(=O)C(=C)[C@@H]2CC1 |c:1,t:6|",0,0
1328,OC(=O)CCc1ccc(cc1F)C#Cc1ccccc1CC#N,0,0
1329,Nc1ccncc1,0,0
1330,CCn1c(cc2c1nc(Nc1cc(C)n(C)n1)c1ncn(C)c21)C(=O)N(C1CC1)C1CC1,0,0
1331,"C[C@@H](CN(C(C)=O)c1c(I)cc(I)c(N)c1I)C(O)=O |&1:1,r|",0,0
1332,COc1cc(\C=C\C(=O)N2CCCCCCC2)cc(OC)c1OC,0,0
1333,COc1ccc2n([Mg]n3c(nc4cc(OC)ccc34)[S@@](=O)Cc3ncc(C)c(OC)c3C)c(nc2c1)[S@@](=O)Cc1ncc(C)c(OC)c1C |r|,0,0
1334,FC(F)(F)c1ccc(Oc2cccc(C=C3CCN(CC3)C(=O)Nc3cccnn3)c2)nc1,0,0
1335,OC(=O)[C@@H](S)[C@@H](S)C(O)=O,0,0
1336,NC(=O)c1cccc(N)c1,0,0
1337,Cc1cc2sc(NC(=O)Cc3ccccc3)nc2cc1Cl,0,0
1338,O=C(N1CCN(CC1)C1CC1)c1ccc(CN2CCOCC2)cc1,0,0
1339,Clc1cccc(c1Cl)-n1nnnc1NCc1ccccc1Oc1ccccn1,0,0
1340,N[C@@H](CC(=O)NO)C(O)=O,0,0
1341,C[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccc(O)cc1)c1ccccc1,0,0
1342,CCOc1cccc(NC(=O)c2ccc(N3CCCC3)c(c2)C(F)(F)F)c1,0,0
1343,CCCCc1cc2ccccc2c(OCCN(C)C)n1,0,0
1344,"O[C@@]12[C@H]3[C@H]4[C@H]5[C@@H]3[C@@H]([C@H]3[C@@H]5C[C@@H]4[C@@H]13)N2CCc1cccc(F)c1 |&1:1,&2:2,&3:3,&4:4,&5:5,&6:6,&7:7,&8:8,&9:10,&10:11,r,TLB:13:12:2.5:7.11|",0,0
1345,NC(=N)SCCc1cnc[nH]1,0,0
1346,N[C@@H](CN1CC(=O)C(=O)C=C1)C(O)=O |c:9|,0,0
1347,C[C@@H](N)CCCC(C)(C)O |&1:1|,0,0
1348,Cn1cnc(=N)c2[nH]cnc12,0,0
1349,Cc1coc-2c1C(=O)C(=O)c1c3CCCC(C)(C)c3ccc-21,0,0
1350,C[N+](C)(C)CCOP(O)(=O)OC[C@H](O)CO,0,0
1351,COc1cccc(CN2C[Si](C)(C)O[Si](C)(C)C2)c1,0,0
1352,O[C@@H](CNC(=O)c1cc(NC2COC2)ncn1)CN1CCc2ccccc2C1,0,0
1353,CC(C)OC(=O)N[C@@H]1Cc2c(C1)c1cc(ccc1n2Cc1ccccn1)C#N,0,0
1354,Cc1ccc(-c2csc(NC(=O)c3ccccc3)n2)c(C)c1,0,0
1355,"ClC(Cl)[C@@H](c1ccc(Cl)cc1)c1ccccc1Cl |&1:3,r|",0,0
1356,"C[C@@H](N)Cc1ccc(cc1C)N(C)C |&1:1,r|",0,0
1357,CN1CCN(CC1)c1c(F)cc2c(c1F)n(CCF)cc(C(O)=O)c2=O,1,0
1358,"Cc1ccccc1CN1C2=NCCN2C2=C(CN(Cc3ccccc3)CC2)C1=O |t:10,16|",0,0
1359,Cc1ccccc1\N=N\c1ccc(NC(=O)c2ccnn2C)c(C)c1,0,0
1360,COc1cc2c(nc(nc2cc1OCCCN1CCCC1)C1CCCCC1)N(C)C1CCN(CC1)C(C)C,0,0
1361,CC(C)n1c(C)ncc1-c1ccnc(Nc2ccc(cc2)S(C)(=O)=O)n1,0,0
1362,Fc1cc(F)cc(c1)[C@@H]1CNC2(CCCC2)C(=O)N1CC(=O)Nc1ccc2C[C@]3(Cc2c1)C(=O)Nc1ncccc31,0,0
1363,OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(O)c(I)c2oc2c(I)c(=O)c(I)cc12,0,0
1364,COc1ccc(C(=O)c2ccccc2O)c(O)c1,0,0
1365,Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(F)cc1,0,0
1366,COc1cc(cc(OC)c1OC)C(=S)N1CCOCC1,0,0
1367,COc1cc(cc(Br)c1OC)[C@H]1C(C#N)=C(N)Oc2c(N)c(N)ccc12 |t:15|,0,0
1368,"FC(F)(F)c1cccc(c1)[C@H]1CNCCO1 |&1:10,r|",0,0
1369,Cc1nc(nn1Cc1cccc(c1)N1CCC(CC1)S(C)(=O)=O)-c1nc(no1)-c1ccc(OC(F)(F)F)cc1,0,0
1370,C[C@H]1CCC[C@H]2O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\c1csc(C)n1,0,0
1371,CC[C@@H]1CN2C(=N1)c1nc([nH]c1N(C)C2=O)-c1ccccc1 |c:5|,0,0
1372,FC(F)(F)c1ccc2nc([nH]c2c1)[C@@H]1[C@H]2Oc3ccc(Oc4ccnc5NC(=O)CCc45)cc3[C@@H]12,0,0
1373,"COCC(=O)Nc1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)N(C)C[C@@H](O)CO)c1I |&1:14,&2:26,r|",0,0
1374,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,0,0
1375,[O-][N+]CNc1ccc(N2CCOCC2)c(Cl)c1,0,0
1376,"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO |a:1,3,15,20,&1:5,&2:6,&3:17,c:13,t:9|",0,0
1377,CCC1(C)CC(=O)NC(=O)C1,0,0
1378,"CC(C)NC[C@@H](O)c1cc(C)ccc1C |&1:5,r|",0,0
1379,CN(C)c1ccc(cc1)C(=O)NCCCCCCC(=O)NO,0,0
1380,,0,0
1381,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,0,0
1382,CN1CCN(CC1)C(=O)c1cc2cc(Cl)ccc2[nH]1,0,0
1383,Cc1ccsc1C(=CCCN1CCC[C@H](C1)C(O)=O)c1sccc1C,0,0
1384,CCn1c2nc(\C=C\c3ccc(OC)c(OC)c3)n(C)c2c(=O)n(CC)c1=O,0,0
1385,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O,0,0
1386,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0,0
1387,CC1(C)\C(=C/C=C/C=C/C=C/C2=[N+](CCCCS(O)(=O)=O)c3ccc4ccccc4c3C2(C)C)N(CCCCS(O)(=O)=O)c2ccc3ccccc3c12 |c:11|,0,0
1388,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@H]1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc12,0,0
1389,C[C@H](CS(C)(=O)=O)n1ccc2c(c(ccc12)C#N)C(F)(F)F,0,0
1390,ONC(=O)CNC(=O)c1ccc(Cl)cc1,0,0
1391,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1P(=O)(c1ccccc1)c1ccccc1,0,0
1392,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN1CCCCC1,0,0
1393,"CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O |c:7,23,t:15,21,34|",0,0
1394,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0,0
1395,"CNCC[C@@H](Oc1ccccc1OC)c1ccccc1 |&1:4,r|",0,0
1396,CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1,0,0
1397,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0
1398,"Clc1ccc2O[C@H]3CCON3C(=O)c2c1 |&1:6,r|",0,0
1399,"C[C@H]1N(CC2=NCCN2)Cc2ccccc12 |&1:1,t:4|",0,0
1400,"CSc1ccccc1OC[C@@H](O)CNC(C)C |&1:10,r|",0,0
1401,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0
1402,CCCC(O)=O,0,0
1403,CCCNC(C)(C)COC(=O)c1ccccc1,0,0
1404,CON(C)C(=O)N1N=C(S[C@@]1(CCCN)c1ccccc1)c1cc(F)ccc1F |c:7|,0,0
1405,"CC(O)(CC[C@H]1[C@](C)(O)CC[C@H]2C(C)(C)CCC[C@]12C)C=C |a:5,6,18,&1:1,&2:11|",0,0
1406,"C[C@@H](C1=C(CCN(C)C)Cc2ccccc12)c1ccccn1 |&1:1,r,c:2|",0,0
1407,"Clc1ccc(cc1)C1=CCN(CCCC[C@@]23CCCc4c2c(NC3=O)ccc4Cl)CC1 |&1:15,t:8|",0,0
1408,"C[C@H]1Oc2cc(cnc2N)-c2c(CN(C)C(=O)c3ccc(F)cc13)nn(C)c2C#N |&1:1,r|",0,0
1409,"NS(=O)(=O)c1cc2c(N[C@@H](CSCC=C)NS2(=O)=O)cc1Cl |&1:9,r|",0,0
1410,COc1ccc(C(=O)CCC(O)=O)c2ccccc12,0,0
1411,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0,0
1412,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,0,0
1413,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,0,0
1414,C\C(=C/c1ccc(Cl)cc1)\C(\C)=N\O,0,0
1415,C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,0,0
1416,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(O)=O,0,0
1417,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,0,0
1418,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,0,0
1419,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0,0
1420,OCCc1ccccc1,0,0
1421,CCNC(=O)c1cc2c(cn(C)c(O)c2n1)-c1cc(ccc1Oc1c(C)cc(F)cc1C)C(C)(C)O,0,0
1422,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCO,0,0
1423,CN(C(=O)C(C)(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cnc(cc1-c1ccccc1C)N1CCN(C)CC1,0,0
1424,CC(=C)[C@@H]1CC[C@@](C)(C=C)[C@@H](C1)C(C)=C,0,0
1425,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,0,0
1426,OC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)\C=C\c1ccc(O)c(O)c1,0,0
1427,[O-][N+](=O)c1ccc(cc1)C(=O)Nc1cc(nn1-c1ccccc1F)-c1ccccc1,0,0
1428,"CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C |t:9,12|",0,0
1429,CCCCCCOC(=O)CCC(=O)CN,0,0
1430,"CSCC[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O |&1:4,&2:8,&3:27,r|",0,0
1431,O=C1Nc2ccccc2C11OCC2(CO1)COC1(OC2)C(=O)Nc2ccccc12,0,0
1432,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C |t:15|,0,0
1433,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(CC2)S(C)(=O)=O)nc1N,0,0
1434,CCOC(=O)Nc1cc(nn2c(C)nnc12)-c1ccc(C)c(NS(C)(=O)=O)c1,0,0
1435,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0,0
1436,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C |t:9|,0,0
1437,Cc1ccc-2c(Cc3c(nn(c-23)-c2ccc(Cl)cc2Cl)C(=O)NC2CCCCC2)c1,0,0
1438,COc1ccc2CCC[C@@H](C(=O)N(Cc3ccc(cc3)N(C)C)c3ccc(cc3)C(C)C)c2c1 |&1:9|,0,0
1439,Nc1nc2cc(ccc2o1)-c1ccc2ncc(C(=O)N3CCOCC3)n2c1,0,0
1440,[H][C@@]12CC[C@@]([H])(C1)N1C(=O)c3c(O)c(=O)c(cn3C[C@@]1([H])O2)C(=O)NCc1c(F)cc(F)cc1F,0,0
1441,"CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O |&1:2,r|",0,0
1442,CN(C)CCC=C1c2ccccc2C=Cc2ccccc12 |c:14|,0,0
1443,"C1CN2C[C@@H](N=C2S1)c1ccccc1 |&1:4,c:5|",0,0
1444,NC(=O)CN1CCCC1=O,0,0
1445,N[C@@H](Cn1ccc(=O)c(O)c1)C(O)=O,0,0
1446,N[C@H]([C@@H]1CC(Cl)=NO1)C(O)=O |c:5|,0,0
1447,CCOC(=O)c1ccc(OC(=O)CCCCCNC(N)=N)cc1,0,0
1448,ONC(=O)c1ccc2[nH]c(=O)c(CCCc3ccccc3)nc2c1,0,0
1449,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,0,0
1450,N[C@@H](CSS(O)(=O)=O)C(O)=O,0,0
1451,CCCCCCCCO,0,0
1452,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(cc3)N3CCN(C)CC3)n2)c(OC)c1,0,0
1453,NC1CCC(CC1)N[C@@H]1C[C@H]1c1ccccc1,0,0
1454,CC(C)(C)C(=O)CN1c2ccccc2N(C[C@@H](NC(=O)Nc2cccc(c2)C(O)=O)C1=O)C1CCCCC1,0,0
1455,COc1cc(ccc1OC(F)F)-c1ccc(=O)[nH]n1,0,0
1456,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2c1ccc(=O)oc1,0,0
1457,CC(C)c1onc(c1COc1ccc(\C=C\c2cccc(c2)C(O)=O)c(Cl)c1)-c1c(Cl)cccc1Cl,0,0
1458,Cl\C=C/C[N+]12CN3CN(CN(C3)C1)C2,0,0
1459,CC1(COc2ccc(C[C@H]3SC(=O)NC3=O)cc2)CCCCC1 |r|,0,0
1460,CN1[C@@H]2CC[C@H]3[C@@H]4CC[C@H](C(=O)NCc5nc6ncccc6[nH]5)[C@@]4(C)CC[C@@H]3[C@@]2(C)C=C(F)C1=O |t:35|,0,0
1461,CN(C)Cc1cccc(N\C(=C2/C(=O)Nc3cc(ccc23)C(N)=O)c2ccccc2)c1,0,0
1462,"[H][C@@]12Cc3c(cc(NC(=O)CNC(C)(C)C)c(O)c3C(=O)[C@@H]1C(=O)[C@]1(O)C(=O)[C@H](C(N)=O)C(=O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C |&1:28,&2:21|",0,0
1463,CS(=O)(=O)Nc1ccc(Cc2noc(n2)-c2ccc3[nH]cc(CCN)c3c2)cc1,0,0
1464,N[C@@H](CC(=O)c1ccccc1N)C(O)=O,0,0
1465,"CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(O)=C(C(=O)NCN2CCCC2)C1=O)C(=O)c1c(O)cccc1[C@@]3(C)O |a:3,4,6,10,35,&1:7,&2:14,t:7,14|",0,0
1466,COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,0,0
1467,C(C(C1CCCCC1)C1CCCCC1)[C@H]1CCCCN1 |&1:14|,0,0
1468,Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)c2cc1C,0,0
1469,C[C@](COc1cc(ccc1C(F)(F)F)C#N)(NC(=O)c1ccc(SC(F)(F)F)cc1)C#N,0,0
1470,NC(=O)CN1C[C@H](O)CC1=O,0,0
1471,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,0,0
1472,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,0,0
1473,CN1Cc2ccccc2[C@H]2[C@H]1Cc1c[nH]c3cccc2c13,0,0
1474,Clc1cccc(Cl)c1N(CC=C)C1=NCCN1 |t:13|,0,0
1475,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O,0,0
1476,Clc1ccc(OCCCCCCN\C(NC#N)=N\c2ccncc2)cc1,0,0
1477,C[C@@H](CCCCC(=O)Nc1ccc(cc1)C(F)(F)F)NCCc1cnc[nH]1 |&1:1|,0,0
1478,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCC(=O)NCCS(O)(=O)=O,0,0
1479,CN1CCN(CC1)c1ccc(Nc2ncc3cc4C(=O)NCC5(CCCCC5)n4c3n2)nc1,0,0
1480,CCN(CC)C(=O)c1cccc(C)c1,0,0
1481,NC(=N)NS(=O)(=O)c1ccc(N)cc1,0,0
1482,"NS(=O)(=O)c1cc2c(N[C@@H](Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F |&1:9,r|",0,0
1483,NNc1nncc2ccccc12,0,0
1484,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,0,0
1485,OCCOCCOC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,0,0
1486,CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(O)=O,0,0
1487,Nc1c(Cl)cc(C=C2NCCN2)cc1Cl,0,0
1488,NS(=O)(=O)NCc1csc2ccccc12,0,0
1489,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,0,0
1490,CC1(C)[C@@H]2CC[C@]1(C)C(=O)C2,0,0
1491,O=C(Nc1cccc2c1oc(cc2=O)-c1nn[nH]n1)c1ccc(OCCCCc2ccccc2)cc1,0,0
1492,CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,0,0
1493,OC(C1CCN(CC1)C(=O)OC(C(F)(F)F)C(F)(F)F)(c1ccc2OCOc2c1)c1ccc2OCOc2c1,0,0
1494,CN1CCN(C=N1)c1ccc(cc1F)N1C[C@H](CO)OC1=O |c:5|,0,0
1495,Oc1ccc(CC=C)cc1-c1cc(CC=C)ccc1O,0,0
1496,CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CC(F)(F)[C@@H](O)c12,0,0
1497,OC(=O)c1ccc(cc1)-c1ccc2cc(O)c(cc2c1)C12CC3CC(CC(C3)C1)C2,0,0
1498,"Clc1ccc(cc1)[C@]12C[C@H]3C[C@H](C[C@](C3)(C1)C(=O)NCc1ccncc1)C2 |&1:7,9,11,13|",0,0
1499,COc1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)OC(C)C)n1,0,0
1500,"FC(F)(F)[C@@H](Cl)Br |&1:4,r|",0,0
1501,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0,0
1502,CCN(CC)CCOCCOC(=O)C1(CCCC1)c1ccccc1,0,0
1503,CCCN1CCN(CC1)c1ccc(cc1)C(=O)NC1(CCCCC1)C(=O)NCC#N,0,0
1504,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O,0,0
1505,CN1CC[C@@H]2CN3CCc4cccc([C@@H]2C1)c34,0,0
1506,Fc1ccc(Nc2c(cnc3c(Cl)cc(NCc4cn(CCN5CCCCCC5)nn4)cc23)C#N)cc1Cl,0,0
1507,"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO |c:11,t:7|",0,0
1508,Cc1cc(OCc2nc(cs2)-c2ccccc2Cl)ccc1OCC(O)=O,0,0
1509,O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,0,0
1510,"C[C@@H](c1nc(cs1)-c1ccc(cc1)C#N)[C@@](O)(Cn1cncn1)c1cc(F)ccc1F |a:1,&1:15|",0,0
1511,CC(C)(C)c1cc(\C=C2/CCOC2=O)cc(c1O)C(C)(C)C,0,0
1512,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c2ccccc2)C(=O)C1=O,1,0
1513,CCn1ccnc1C[C@H]1COc2ccccc2O1 |&1:8|,0,0
1514,NC(=O)c1ccc2nc(c(-c3ccccc3)n2n1)-c1ccc(cc1)C1(N)CCC1,0,0
1515,[H][C@@]12CC[C@H]([C@H](C)CCCC(C)(C)O)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)[C@@H](OCCCO)[C@H](O)C1=C,0,0
1516,COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2O1,0,0
1517,Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1,0,0
1518,OS(=O)(=O)CCCS(O)(=O)=O,0,0
1519,C[C@@H](NC(=O)[C@@H]1CSCN1C(=O)c1ccccc1)c1ccccc1,0,0
1520,"Fc1cc(F)c2N[C@@H]([C@@H]3CC=C[C@@H]3c2c1)c1cccnc1 |a:8,12,&1:7,c:10|",0,0
1521,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OC,0,0
1522,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,0,0
1523,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,0,0
1524,OS(=O)(=O)CCSSCCS(O)(=O)=O,0,0
1525,NC(=O)Nc1ccc(cc1)[As](O)(O)=O,0,0
1526,Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1,0,0
1527,Clc1cccc(SC2CCNCC2)n1,0,0
